title,store,sells,price,Unnamed: 0
apple+iphonexr,中国移动官方旗舰店,2428.0,4468.0,410.0
华为+p30,深圳一航,2425.0,1867.0,411.0
华为+p30,华为莫问专卖店,2422.0,2699.0,412.0
华为+nova5pro,赛西湖,2414.0,1487.85,413.0
oppo+a9,三际数码官方旗舰店,2412.0,699.0,414.0
oppo+r17,oppo欧曙专卖店,2409.0,1799.0,415.0
华为+p30,春江哥,2405.0,1833.48,416.0
apple+iphonexr,三际数码官方旗舰店,2388.0,4498.0,417.0
红米+note7pro,品牌机批发店,2388.0,828.99,418.0
荣耀+v20,三际数码官方旗舰店,2360.0,2699.0,419.0
荣耀+20pro,苏宁易购官方旗舰店,2357.0,2699.0,420.0
一加+7,69铺小a,2348.0,2149.0,421.0
oppo+r17pro,oppo平实专卖店,2341.0,2999.0,422.0
小米+mix3,绝对诚信qq464547963,2339.0,1688.0,423.0
华为+mate30pro,苏宁易购官方旗舰店,2335.0,6399.0,425.0
荣耀+8x,和来达数码专营店,2335.0,878.0,424.0
华为+畅享8,久汇数码专营店,2332.0,459.0,426.0
apple+iphonexsmax,子轩_果果,2329.0,3280.0,427.0
纽曼+m560,纽曼深圳专卖店,2328.0,99.0,428.0
纽曼+,东旭启信数码专营店,2319.0,78.0,429.0
荣耀+v20,广东电信亿品汇专卖店,2310.0,1749.0,430.0
华为+mate30,同步飞扬数码专营店,2298.0,1118.0,431.0
红米+note8,三际数码官方旗舰店,2293.0,999.0,432.0
荣耀+v20,wezebaba,2267.0,1207.0,433.0
红米+note7pro,龙通店,2265.0,698.0,434.0
华为+p30,能良数码官方旗舰店,2258.0,2699.0,435.0
纽曼+m560,纽曼手机旗舰店,2245.0,98.0,436.0
红米+note8,小米官方旗舰店,2242.0,899.0,437.0
apple+iphonexsmax,红红豆豆200988,2239.0,3589.0,438.0
华为+畅享9plus,诚亨通讯,2233.0,449.0,439.0
小米+小米8,龙龙发财688,2231.0,1158.0,440.0
小米+cc9,品牌机批发店,2227.0,2428.0,441.0
华为+p30,云科数码店,2225.0,1997.0,442.5
vivo+z5x,vivo欧曙专卖店,2224.0,1398.0,444.0
红米+k20pro,一朵花的记忆,2223.0,1308.0,446.0
oppo+r17pro,oppo欧曙专卖店,2223.0,2999.0,445.0
荣耀+v30,卓瓦数码专营店,2212.0,2099.0,447.0
华为+p30,yuzunyi0423,2211.0,2800.0,448.0
华为+nova5pro,京合旗舰店,2202.0,1199.0,449.0
华为+p30,能良数码官方旗舰店,2199.0,3388.0,450.0
apple+iphonexsmax,新平通讯,2192.0,3380.0,451.0
荣耀+8x,龙通店,2188.0,798.0,452.0
纽曼+,金辉天成数码专营店,2161.0,109.0,453.0
华为+畅享9,巨利泰数码专营店,2160.0,799.0,454.0
oppo+a9,wallter_yuan,2146.0,635.0,456.0
华为+p30,hanjbo,2146.0,1757.82,455.0
华为+mate20x,辽宁东哲数码连锁,2145.0,1586.41,457.0
荣耀+v20,中国移动官方旗舰店,2144.0,1199.0,458.0
荣耀+8x,中国移动官方旗舰店,2138.0,899.0,459.0
华为+p30,中国移动官方旗舰店,2132.0,3388.0,460.0
华为+p30,春江哥,2127.0,2625.37,461.0
apple+iphonexr,利显科技,2121.0,2378.0,462.0
美图+t9,美图旅之丰专卖店,2110.0,999.0,463.0
荣耀+9x,深圳一航,2109.0,909.0,464.0
华为+p30,中宽通讯行,2105.0,2667.73,465.0
vivo+iqoo,vivo衡视专卖店,2093.0,3498.0,466.0
荣耀+8x,龙通店,2072.0,808.0,467.0
荣耀+v20,中宽通讯行,2071.0,1667.83,468.0
华为+mate30pro,深港通信专卖,2070.0,3404.59,469.0
华为+p30,手机_小秘,2052.0,197.99,470.5
vivo+iqoo,苏宁易购官方旗舰店,2049.0,3198.0,472.0
荣耀+v20,博盛景数码专营店,2047.0,888.0,473.0
vivo+iqoo,苏宁易购官方旗舰店,2038.0,2098.0,474.0
华为+p30,中国移动官方旗舰店,2033.0,2699.0,475.0
apple+iphone11,中国移动官方旗舰店,2032.0,5198.0,476.0
vivo+iqoo,青松数码2009,2028.0,1098.0,477.0
华为+nova5pro,佳欣共创科技,2024.0,1518.0,478.0
荣耀+8x,中国移动官方旗舰店,2022.0,899.0,479.0
华为+nova5pro,春江哥,2018.0,1295.1,481.0
荣耀+8x,京合旗舰店,2018.0,1099.0,480.0
apple+iphone8plus,鱼得水_168,2013.0,1838.0,482.0
荣耀+v20,久汇数码专营店,2012.0,858.0,483.0
纽曼+,苏宁易购官方旗舰店,1997.0,228.0,484.0
华为+mate30pro,yuzunyi0423,1996.0,3288.0,485.0
荣耀+8x,chenghong301314,1993.0,669.0,486.0
华为+nova4,广东电信亿品汇专卖店,1987.0,1118.0,487.0
华为+p30,同步飞扬数码专营店,1978.0,2699.0,488.0
apple+iphone8plus,时尚麻豆家企业店铺,1978.0,2400.0,489.0
apple+iphonexr,y66613031,1961.0,2599.0,490.0
vivo+x27pro,vivo天诚专卖店,1959.0,2498.0,491.0
华为+nova5pro,炫和科技,1947.0,1294.92,492.0
荣耀+9x,绝对诚信qq464547963,1946.0,848.0,493.0
红米+note8,chenghong301314,1943.0,899.0,494.0
华为+nova5,京合旗舰店,1940.0,799.0,495.0
vivo+x27,vivo官方旗舰店,1938.0,2698.0,496.0
荣耀+8x,一朵花的记忆,1930.0,799.0,497.0
oppo+renoz,苏宁易购官方旗舰店,1929.0,2199.0,498.0
vivo+z5x,chenghong301314,1928.0,849.0,499.0
华为+nova5pro,南南jd,1924.0,1378.0,500.0
华为+畅享10plus,深港通信专卖,1923.0,948.0,501.0
红米+7,龙通店,1921.0,528.0,502.0
一加+6t,一加创华威专卖店,1919.0,2599.0,503.0
荣耀+v20,三际数码官方旗舰店,1919.0,1849.0,504.5
小米+cc9,龙通店,1917.0,918.0,506.0
荣耀+v20,苏宁易购官方旗舰店,1915.0,1799.0,507.0
三星+galaxys10+,伊恋纯服饰,1914.0,1898.0,508.0
红米+7a,小米官方旗舰店,1913.0,539.0,509.0
纽曼+,德隆兴盛数码专营店,1909.0,58.0,510.0
apple+iphonexr,七分钟年华不老,1909.0,2780.0,511.0
华为+mate30pro,友铭数码通讯,1908.0,3228.0,512.0
apple+iphone11,简益通讯,1907.0,4888.0,513.0
红米+7a,heatlinda,1906.0,528.0,514.0
黑鲨+,白开水的点燃方式,1903.0,729.0,515.0
apple+iphonexsmax,智尚通讯,1898.0,3100.0,516.0
华为+畅享8,启能数码专营店,1897.0,439.0,517.0
oppo+r17,oppo金谷专卖店,1895.0,1799.0,518.0
红米+note8,给力不坑爹,1891.0,468.0,519.0
小米+cc9,小米官方旗舰店,1887.0,1999.0,520.0
vivo+x27,vivo航鹰专卖店,1885.0,1398.0,521.0
华为+p30,创汇通达数码旗舰店,1875.0,3388.0,522.0
apple+iphone11promax,光头先僧,1873.0,3668.0,523.0
华为+mate30,苏宁易购官方旗舰店,1872.0,4999.0,524.0
华为+p30,蓝港数码专营店,1851.0,3388.0,526.0
尼凯恩+,尼凯恩旗舰店,1851.0,69.0,525.0
创星+s1,炜广天成数码专营店,1847.0,168.0,527.0
apple+iphone8plus,tb7002500_2011,1841.0,1450.0,528.0
红米+7,和来达数码专营店,1839.0,1029.0,529.0
vivo+iqoo,vivo欧曙专卖店,1837.0,2298.0,530.0
oppo+r17,oppo品牌企业店,1835.0,1599.0,531.0
荣耀+v20,蓝港数码专营店,1834.0,1649.0,532.0
一加+7pro,中宽通讯行,1831.0,1817.81,533.5
vivo+x27,京联通达数码旗舰店,1830.0,1398.0,535.0
红米+k20pro,佳欣共创科技,1830.0,1788.0,536.0
华为+nova5pro,yeabay,1821.0,1998.0,537.0
三星+galaxys10+,随风飞扬y,1811.0,2408.0,538.0
华为+p30,华为莫问专卖店,1808.0,2788.0,539.0
华为+p30,广东电信亿品汇专卖店,1806.0,2499.0,540.0
荣耀+v20,徐志明tb,1799.0,707.4,541.0
荣耀+10,苏宁易购官方旗舰店,1797.0,899.0,542.0
纽曼+,创于佳讯数码专营店,1792.0,98.0,543.0
华为+mate20pro,众合数码高手,1781.0,2990.0,544.0
apple+iphonexr,美图好手机,1779.0,2050.0,545.0
锤子+坚果pro2s,小城大爱a,1776.0,1092.51,546.0
荣耀+v30,中国移动官方旗舰店,1774.0,2299.0,547.0
红米+7,能良数码官方旗舰店,1766.0,999.0,548.0
华为+mate30pro,苏苏通讯,1763.0,3397.32,549.0
华为+p30,中国移动官方旗舰店,1756.0,3388.0,550.0
华为+p30,能良数码官方旗舰店,1754.0,2499.0,551.0
apple+iphone8plus,adfkfilemon,1752.0,2130.0,552.0
华为+p30,手机_小秘,1748.0,397.99,553.0
努比亚+x,苏宁易购官方旗舰店,1740.0,1699.0,554.0
纽曼+,纽曼深圳专卖店,1734.0,158.0,555.0
apple+iphonexr,彩虹色的蜻蜓,1727.0,2128.5,556.0
apple+iphone11,最低最诚信,1724.0,4788.0,557.0
vivo+iqoo,三际数码官方旗舰店,1723.0,799.0,558.0
华为+mate20pro,绝对诚信qq464547963,1722.0,1798.0,559.0
apple+iphone11promax,肥鹏展翅,1718.0,3558.0,560.0
apple+iphone7plus,三际数码官方旗舰店,1717.0,3488.0,561.0
华为+畅享10plus,苏宁易购官方旗舰店,1713.0,1399.0,563.0
荣耀+8x,龙通店,1713.0,897.99,562.0
vivo+z5x,vivo官方旗舰店,1708.0,1398.0,565.0
apple+iphonexsmax,启泰数码,1708.0,3073.46,564.0
vivo+x27pro,京联通达数码旗舰店,1705.0,2498.0,567.0
华为+nova4,南南jd,1705.0,1078.0,566.0
一加+7pro,一加创华威专卖店,1703.0,3199.0,568.0
纽曼+,青柠时代数码专营店,1699.0,158.0,569.0
锤子+坚果pro3,坚果手机旗舰店,1697.0,2399.0,570.0
apple+iphonexr,鱼得水_168,1696.0,2388.6,571.0
荣耀+v20,能良数码官方旗舰店,1695.0,2699.0,572.0
华为+mate20x,苏苏通讯,1691.0,1797.64,573.0
华为+p30,三际数码官方旗舰店,1688.0,1098.0,574.0
红米+note8,能良数码官方旗舰店,1682.0,999.0,575.0
apple+iphonexsmax,y66613031,1677.0,3499.0,576.5
apple+iphone11promax,icmay2012,1673.0,3499.0,578.0
荣耀+v20,鸿威通讯,1671.0,1628.0,579.0
apple+iphone11,尤里xx,1667.0,5030.0,580.0
apple+iphone11promax,最低最诚信,1666.0,4788.0,581.0
apple+iphone8plus,新园通讯数码,1665.0,1937.99,582.0
华为+mate20x,三际数码官方旗舰店,1663.0,3078.0,583.0
vivo+iqoo,yy_sky_2008,1662.0,3198.0,584.0
vivo+iqoo,vivo官方旗舰店,1656.0,3198.0,585.0
荣耀+8x,同迅数码专营店,1650.0,988.0,586.0
美图+t9,meitu美图浩丰专卖店,1641.0,999.0,587.0
apple+iphone11,翼天下天翼电信旗舰店,1640.0,5149.0,588.0
小米+小米9,品牌机批发店,1635.0,2428.0,589.0
魅族+x8,苏宁易购官方旗舰店,1631.0,798.0,590.0
vivo+iqoo,茂鹏数码专营店,1626.0,3498.0,591.0
华为+nova5pro,云腾数码商城,1621.0,1006.99,592.0
荣耀+8x,和来达数码专营店,1599.0,599.0,594.0
vivo+u3x,能良数码官方旗舰店,1599.0,799.0,593.0
小米+cc9,品牌机批发店,1596.0,899.0,595.5
努比亚+红魔3,heatlinda,1585.0,2128.0,597.0
apple+iphonexr,zl528008,1578.0,1800.0,598.0
小米+max3,龙通店,1577.0,899.0,599.0
红米+note8,广东电信亿品汇专卖店,1575.0,999.0,600.0
apple+iphone11promax,zhuxiaoming1113,1572.0,5049.0,602.0
apple+iphone8plus,zhimingyouhuo4,1572.0,1388.0,601.0
apple+iphone8,苏宁易购官方旗舰店,1569.0,3999.0,603.0
华为+畅享9,蓝港数码专营店,1564.0,1099.0,604.0
apple+iphone7,fashino小怪,1562.0,1600.0,605.0
apple+iphone7plus,会耍赖的猫888,1560.0,1500.0,607.0
荣耀+v20,中国移动官方旗舰店,1560.0,1099.0,606.0
华为+mate30pro,京成数码商贸,1553.0,3416.0,608.0
华为+nova5,深港通信专卖,1552.0,1326.67,609.0
小米+小米9,中国移动官方旗舰店,1549.0,1419.0,610.0
vivo+u1,vivo官方旗舰店,1548.0,799.0,611.0
小米+cc9,小米官方旗舰店,1545.0,1099.0,612.0
oppo+reno,oppo官方旗舰店,1544.0,3799.0,613.0
荣耀+10,苏宁易购官方旗舰店,1537.0,1799.0,614.0
红米+k20pro,三际数码官方旗舰店,1526.0,2599.0,615.0
华为+nova4,品牌机批发店,1523.0,1088.0,616.0
vivo+x27,茂鹏数码专营店,1522.0,1398.0,617.5
华为+mate30pro,中宽通讯行,1520.0,3427.65,619.0
apple+iphone11,炫和科技,1514.0,4839.12,620.0
apple+iphone8plus,美图好手机,1512.0,2100.0,621.0
华为+nova5pro,中国移动官方旗舰店,1510.0,2499.0,622.0
apple+iphone8plus,ysdee9,1508.0,2150.0,623.0
华为+p30,苏苏通讯,1507.0,2627.47,624.0
vivo+iqoo,vivo欧曙专卖店,1502.0,3498.0,625.0
oppo+r17pro,能良数码官方旗舰店,1500.0,2999.0,626.0
apple+iphone8plus,创皂美丽时代创美,1499.0,2100.0,627.0
魅族+16xs,苏宁易购官方旗舰店,1495.0,1349.0,628.0
oppo+r17,oppo聚洪欧珀专卖店,1495.0,1799.0,629.0
oppo+findx,能良数码官方旗舰店,1489.0,2499.0,630.0
华为+nova5,苏宁易购官方旗舰店,1486.0,2099.0,631.0
华为+mate20,蓝港数码专营店,1484.0,1299.0,632.0
红米+note8,中国移动官方旗舰店,1482.0,979.0,633.0
魅族+16,白开水的点燃方式,1474.0,2599.0,634.0
荣耀+9x,品牌机批发店,1457.0,847.99,635.0
华为+p30,同步飞扬数码专营店,1453.0,6399.0,636.0
荣耀+8x,有话好说liu,1446.0,698.0,637.0
荣耀+8x,深圳一航,1443.0,689.0,638.0
apple+iphone8plus,tb9173203_00,1442.0,2000.0,639.0
纽曼+,创于佳讯数码专营店,1440.0,198.0,640.5
荣耀+8x,oksj数码旗舰店,1439.0,1099.0,642.0
华为+nova6,华为官方旗舰店,1432.0,2199.0,643.0
apple+iphone8plus,桐庐丽影贸易有限公司,1426.0,2100.0,644.0
小米+小米9se,龙通店,1426.0,1308.0,645.0
apple+iphone11,绿森数码官方旗舰店,1424.0,5499.0,646.0
华为+nova5pro,一朵花的记忆,1422.0,1418.0,647.0
荣耀+10,荣耀官方旗舰店,1419.0,1799.0,648.0
apple+iphonex,朵儿妈的生活,1417.0,3600.0,649.0
荣耀+v20,蓝港数码专营店,1415.0,2699.0,650.0
红米+note8,友铭数码通讯,1401.0,778.0,651.0
apple+iphone8plus,kee123,1401.0,1979.0,652.0
荣耀+v20,中国移动官方旗舰店,1399.0,1779.0,653.0
红米+note8,中国移动官方旗舰店,1399.0,959.0,654.0
oppo+r17,oppo平实专卖店,1395.0,1799.0,655.0
华为+畅享9,中国移动官方旗舰店,1394.0,748.0,656.0
华为+mate20x,yuzunyi0423,1394.0,1918.0,657.0
apple+iphonexr,嘉年商业,1392.0,2368.0,658.0
oppo+findx,诚信数码0791,1384.0,3168.0,659.0
纽曼+,纽曼易为理想专卖店,1382.0,105.0,660.0
一加+6t,佳欣共创科技,1380.0,2699.0,661.0
华为+nova5,白开水的点燃方式,1380.0,1467.99,662.0
apple+iphonexsmax,翼天下天翼电信旗舰店,1379.0,6299.0,663.5
华为+nova5pro,黄大帅199,1378.0,997.0,665.0
一加+7pro,wezebaba,1374.0,1719.0,666.0
华为+nova4,深港通信专卖,1372.0,1098.0,667.0
vivo+iqoo,三际数码官方旗舰店,1363.0,3498.0,669.0
apple+iphone11promax,光头先僧,1363.0,3558.0,668.0
华为+畅享9,给力不坑爹,1356.0,488.0,670.0
小米+cc9,苏宁易购官方旗舰店,1352.0,1099.0,671.0
荣耀+v20,博盛景数码专营店,1344.0,2249.0,672.0
华为+nova5,久汇数码专营店,1338.0,999.0,673.0
vivo+iqoo,京联通达数码旗舰店,1337.0,3498.0,674.0
vivo+iqoo,首佳誉数码专营店,1336.0,2498.0,675.0
vivo+x27,vivo官方旗舰店,1330.0,999.0,676.0
魅族+16xs,绝对诚信qq464547963,1320.0,987.99,677.0
三星+galaxys10+,点点通讯2009,1318.0,2388.0,678.0
华为+mate30pro,国货平价网,1315.0,3268.0,679.0
纽曼+,恒诚卓越数码专营店,1311.0,63.0,680.0
荣耀+v20,绝对诚信qq464547963,1310.0,1198.0,681.0
apple+iphone8plus,陈娜5218,1309.0,2150.0,682.0
纽曼+,纽曼深圳专卖店,1307.0,178.0,683.0
vivo+iqoo,三际数码官方旗舰店,1304.0,1998.0,684.0
华为+p30,中国移动官方旗舰店,1297.0,2699.0,685.0
vivo+iqoo,博盛景数码专营店,1293.0,1298.0,686.0
红米+note7pro,三际数码官方旗舰店,1292.0,659.0,688.0
oppo+reno,oppo手机总代理,1292.0,1799.0,687.0
vivo+z5x,有话好说liu,1291.0,858.0,689.0
荣耀+20pro,春江哥,1291.0,1474.56,690.0
一加+7,品牌机批发店,1290.0,1719.0,691.0
荣耀+20,荣耀官方旗舰店,1286.0,1699.0,692.0
华为+mate30pro,春江哥,1283.0,3245.75,693.0
apple+iphone11promax,远航通讯16,1281.0,3598.0,694.0
华为+p30,同步飞扬数码专营店,1277.0,998.0,695.0
华为+mate30pro,云腾数码商城,1275.0,3064.93,696.0
vivo+iqoo,苏宁易购官方旗舰店,1268.0,3198.0,697.0
荣耀+v20,京合旗舰店,1267.0,1799.0,700.0
一加+7pro,wezebaba,1267.0,1719.0,698.0
vivo+x27,vivo航鹰专卖店,1267.0,799.0,699.0
黑鲨+,白开水的点燃方式,1261.0,749.0,701.0
vivo+x27,vivo航鹰专卖店,1260.0,1298.0,702.0
红米+note8,广东电信亿品汇专卖店,1251.0,1059.0,704.0
红米+note8,能良数码官方旗舰店,1251.0,999.0,703.0
荣耀+8x,三际数码官方旗舰店,1231.0,1999.0,705.0
vivo+u1,vivo智轩优品专卖店,1216.0,799.0,706.0
华为+p30,京合旗舰店,1215.0,1799.0,707.0
apple+iphone11promax,领域数码通讯,1213.0,3565.0,708.0
小米+小米9,友铭数码通讯,1209.0,2348.0,709.0
apple+iphone11promax,y66613031,1209.0,4549.0,710.0
魅族+16,阿凡提商城,1202.0,2608.0,711.0
荣耀+v20,中国移动官方旗舰店,1195.0,739.0,712.0
vivo+z5x,首佳誉数码专营店,1194.0,1398.0,713.0
华为+nova5pro,中宽通讯行,1193.0,1437.85,714.0
华为+nova5pro,三际数码官方旗舰店,1191.0,989.0,715.0
真我+x,realme官方旗舰店,1187.0,1299.0,716.0
荣耀+v20,广东电信亿品汇专卖店,1184.0,2699.0,717.0
荣耀+20,友铭数码通讯,1178.0,1427.99,718.0
纽曼+,纽曼深圳专卖店,1176.0,198.0,719.0
华为+nova5pro,深圳一航,1175.0,1198.0,720.0
华为+mate20pro,成都长庚,1170.0,1829.0,721.0
华为+麦芒8,国货平价网,1168.0,1316.68,722.0
华为+p30,蓝港数码专营店,1161.0,3388.0,723.0
apple+iphone11,zxsgtc,1158.0,4990.0,724.0
华为+p30,广东电信亿品汇专卖店,1156.0,3388.0,726.0
华为+mate30pro,赛西湖,1156.0,3284.71,725.0
华为+mate30pro,heatlinda,1150.0,3278.0,727.0
荣耀+v20,一朵花的记忆,1147.0,848.0,729.0
红米+note8,一朵花的记忆,1147.0,928.0,728.0
尼凯恩+,淘杰翔数码专营店,1145.0,49.0,730.0
apple+iphonexr,明辉手机2011,1144.0,3465.0,732.0
oppo+r17,oppo平实专卖店,1144.0,2999.0,731.0
华为+nova5pro,成都长庚,1143.0,1299.0,733.5
荣耀+v30,heatlinda,1137.0,2998.0,735.0
华为+mate20,云腾数码商城,1135.0,1456.54,736.0
apple+iphonexr,wy1689999,1135.0,2381.6,737.0
小米+小米9,魅立数码专营店,1133.0,2389.0,738.0
apple+iphone11,卓瓦数码专营店,1132.0,5048.0,739.0
华为+nova4,中国移动官方旗舰店,1126.0,1198.0,740.0
荣耀+v20,蓝港数码专营店,1120.0,1999.0,741.0
apple+iphonexsmax,钓鱼岛就是中国领土,1115.0,3613.5,742.0
apple+iphone11,翼天下天翼电信旗舰店,1107.0,5149.0,743.0
apple+iphone11promax,古龙圣宝,1106.0,7388.0,744.0
荣耀+20pro,广东电信亿品汇专卖店,1106.0,1499.0,745.0
尼凯恩+,尼凯恩旗舰店,1104.0,89.0,746.0
华为+p30,创汇通达数码旗舰店,1101.0,968.0,748.0
三星+galaxynote10,快乐家族_tb3,1101.0,4300.0,747.0
vivo+iqoo,vivo天诚专卖店,1100.0,3498.0,749.0
apple+iphonexsmax,舞夜友明工作室,1098.0,1700.0,750.0
红米+note7pro,一朵花的记忆,1093.0,799.0,751.0
oppo+r17pro,三际数码官方旗舰店,1093.0,2999.0,752.0
vivo+iqoo,三际数码官方旗舰店,1090.0,2898.0,753.0
荣耀+v30,绝对诚信qq464547963,1089.0,2968.0,755.0
红米+k20pro,鸿威通讯,1089.0,1278.0,754.0
apple+iphonexsmax,懒布衣,1086.0,3100.0,756.0
红米+k20,一朵花的记忆,1084.0,528.0,757.0
锤子+坚果r1,小城大爱a,1078.0,1530.31,758.0
华为+nova5pro,云科数码店,1076.0,1406.59,759.0
oppo+reno,苏宁易购官方旗舰店,1070.0,2999.0,761.0
vivo+x27,vivo天诚专卖店,1070.0,1148.0,760.0
vivo+iqoo,中国移动官方旗舰店,1069.0,1198.0,762.0
apple+iphonexsmax,静房王树楷,1068.0,5030.0,763.0
vivo+x27,京联通达数码旗舰店,1067.0,799.0,765.0
华为+p30,才发现永远太近,1067.0,2595.4,764.0
小米+小米9,中国移动官方旗舰店,1066.0,2499.0,766.0
荣耀+9x,春江哥,1065.0,857.28,767.0
oppo+reno,oppo手机总代理,1063.0,2999.0,768.0
荣耀+v30,oksj数码旗舰店,1059.0,868.0,769.0
apple+iphone8,zhouhaoxin18888,1053.0,2058.0,770.5
apple+iphone11,朗朗电玩,1052.0,5040.0,772.0
小米+小米9,广东电信亿品汇专卖店,1051.0,3598.0,773.0
apple+iphone8,会耍赖的猫888,1047.0,2350.0,774.0
华为+mate20x,手机_小秘,1046.0,99.99,775.5
纽曼+,纽曼深圳专卖店,1045.0,98.0,778.0
apple+iphone11,李小麦的店,1045.0,4968.0,777.0
联想+z5,卓瓦数码专营店,1043.0,728.0,781.0
黑鲨+,广东电信亿品汇专卖店,1043.0,2389.0,779.0
华为+p30,炫和科技,1043.0,1948.32,780.0
华为+nova4,中国移动官方旗舰店,1038.0,1118.0,782.0
apple+iphonexsmax,三际数码官方旗舰店,1037.0,5988.0,783.0
apple+iphonexr,时尚华尔,1033.0,2800.0,784.0
华为+p30,同步飞扬数码专营店,1033.0,4299.0,785.0
oppo+r17,oneplus商城,1032.0,1199.0,786.0
apple+iphonexr,zhuxiaoming1113,1031.0,4000.0,787.0
apple+iphonexr,锴诚有限公司,1031.0,2682.9,788.0
纽曼+,炜广天成数码专营店,1028.0,198.0,789.0
华为+p30,众合数码高手,1022.0,2690.0,791.0
荣耀+v20,京合旗舰店,1022.0,1199.0,790.0
红米+k20pro,诚亨通讯,1019.0,1368.99,792.0
apple+iphonexr,妞妞之女王路人甲,1019.0,3520.0,793.0
oppo+r17,oppo熊鑫专卖店,1013.0,2199.0,794.0
oppo+a5,oppo聚洪欧珀专卖店,1012.0,699.0,795.0
华为+mate30pro,为人民服务666,1007.0,3439.0,796.0
荣耀+20i,三际数码官方旗舰店,1007.0,599.0,797.0
apple+iphone8plus,xiangchuner001,1004.0,2398.0,798.0
荣耀+8x,博盛景数码专营店,1002.0,999.0,799.0
魅族+16xs,绝对诚信qq464547963,1001.0,1968.0,800.0
apple+iphone11,中国移动官方旗舰店,996.0,5198.0,801.0
荣耀+v20,君问数码官方旗舰店,993.0,1099.0,802.0
vivo+iqoo,能良数码官方旗舰店,990.0,3498.0,803.0
华为+nova5pro,梅州铭鑫通讯,989.0,1408.0,804.0
努比亚+红魔3,卓瓦数码专营店,987.0,1658.0,805.0
红米+8a,小米官方旗舰店,986.0,599.0,806.0
vivo+x27pro,vivo官方旗舰店,984.0,3298.0,807.0
apple+iphone11,手机_小秘,979.0,1997.99,808.0
apple+iphonexsmax,中国移动官方旗舰店,962.0,5558.0,809.0
红米+note8,中国移动官方旗舰店,960.0,1079.0,811.0
荣耀+v20,中宽通讯行,960.0,1737.82,810.0
红米+k20pro,龙通店,959.0,1285.0,812.0
荣耀+20i,oksj数码旗舰店,956.0,848.0,813.0
华为+p30,同步飞扬数码专营店,956.0,3999.0,814.0
