title,store,sells,price,Unnamed: 0
vivo+z5x,vivo曼尼金专卖店,954.0,1398.0,815.0
vivo+iqoo,中国移动官方旗舰店,952.0,2998.0,816.0
荣耀+8x,和来达数码专营店,950.0,899.0,817.0
纽曼+,纽曼世腾专卖店,949.0,138.0,818.0
荣耀+20i,小城大爱a,948.0,886.22,819.0
荣耀+20pro,三际数码官方旗舰店,946.0,1499.0,820.0
华为+p30,晨星泰合数码专营店,943.0,2199.0,821.0
apple+iphonexsmax,利显科技,942.0,3139.29,822.0
红米+k20pro,广东电信亿品汇专卖店,939.0,2299.0,823.0
华为+p30,鲁信数码科技公司,937.0,2829.0,824.0
华为+p30,鸿威通讯,937.0,1358.0,825.0
华为+mate20x,鲁信数码科技公司,933.0,1958.0,826.0
oppo+r17,oppo熊鑫专卖店,926.0,1799.0,827.0
apple+iphone11,古龙圣宝,924.0,5028.0,828.0
三星+galaxys10+,周减减,918.0,2368.0,829.0
华为+麦芒8,品牌机批发店,917.0,1297.99,830.0
红米+note7pro,有话好说liu,915.0,747.99,832.0
华为+畅享10plus,中国移动官方旗舰店,915.0,998.0,831.0
纽曼+,宸欣数码专营店,914.0,148.0,833.0
荣耀+v30,京合旗舰店,913.0,1099.0,834.0
中兴+bladev10,zte中兴官方旗舰店,912.0,799.0,835.0
oppo+r17,时器数码专营店,911.0,1799.0,836.0
oppo+r17,oppo熊鑫专卖店,909.0,2999.0,838.0
荣耀+20,wezebaba,909.0,999.0,837.0
荣耀+v20,深圳佳发通讯,908.0,2999.0,839.0
vivo+iqoo,vivo天诚专卖店,907.0,1998.0,840.5
魅族+note9,苏宁易购官方旗舰店,905.0,1049.0,842.0
三星+galaxynote10,大晟威盛,903.0,4496.0,844.0
apple+iphone11promax,sayhay自营店,903.0,3530.0,843.0
一加+6t,雨夹雪91,902.0,1176.0,845.0
荣耀+20,博盛景数码专营店,902.0,2199.0,846.0
荣耀+10,蓝港数码专营店,901.0,799.0,847.0
oppo+r17pro,oppo银通亿禾专卖店,899.0,1299.0,848.0
红米+7a,岸越数码专营店,896.0,468.0,849.0
华为+p30,鑫世纪88通讯专卖,894.0,1949.0,850.0
荣耀+9x,梅州铭鑫通讯,889.0,519.0,851.0
vivo+iqoo,yy_sky_2008,888.0,1998.0,852.0
华为+p30,久汇数码专营店,886.0,1049.0,853.0
红米+note8,能良数码官方旗舰店,882.0,1099.0,854.0
apple+iphonex,深圳梦幻公主服饰,881.0,3415.5,855.0
华为+p30,京联通达数码旗舰店,879.0,3388.0,856.0
魅族+16xs,魅族晓亚专卖店,879.0,1008.0,857.0
vivo+iqoo,vivo航鹰专卖店,878.0,2198.0,858.0
apple+iphonex,壹加陆时尚女装,878.0,2728.0,859.0
华为+畅享9plus,中国移动官方旗舰店,877.0,868.0,860.0
华为+p30,和来达数码专营店,876.0,3388.0,861.0
荣耀+v20,广东电信亿品汇专卖店,873.0,1638.0,862.0
荣耀+v30,wezebaba,872.0,2998.0,863.0
一加+7,悦动数码店,870.0,3209.0,864.0
apple+iphone11,ygsd,868.0,4758.0,865.0
小米+cc9,友铭数码通讯,863.0,858.0,866.0
华为+p30,博海宇通数码专营店,862.0,1088.0,868.0
红米+7a,小米合加专卖店,862.0,469.0,867.0
apple+iphone11promax,ygsd,862.0,5268.0,869.0
荣耀+10,广东电信亿品汇专卖店,861.0,1399.0,870.0
vivo+x27,苏宁易购官方旗舰店,860.0,999.0,872.0
魅族+16x,阿凡提商城,860.0,848.0,871.0
小米+cc9,诚亨通讯,858.0,919.0,873.5
vivo+x27,vivo天诚专卖店,855.0,799.0,875.0
华为+mate30,君问数码官方旗舰店,852.0,849.0,876.0
华为+畅享8,king_llz,851.0,558.0,877.0
华为+畅享9,泷泽hyp,848.0,988.0,878.5
apple+iphone11,zhuxiaoming1113,847.0,3663.0,880.0
红米+note8,魅立数码专营店,843.0,949.0,881.0
华为+nova5,国货平价网,842.0,1456.54,882.0
锤子+坚果pro3,苏宁易购官方旗舰店,841.0,2399.0,883.0
华为+mate30pro,赛西湖,838.0,3467.65,884.0
荣耀+20,诚亨通讯,836.0,918.99,885.0
vivo+x27,vivo智轩优品专卖店,831.0,1398.0,886.0
apple+iphone11promax,y66613031,831.0,3350.0,888.0
荣耀+20i,广东电信亿品汇专卖店,831.0,1999.0,887.0
华为+mate30,京联通达数码旗舰店,829.0,1799.0,889.0
vivo+iqoo,yy_sky_2008,828.0,1998.0,890.0
红米+note8,有话好说liu,826.0,848.0,891.0
vivo+z5x,诚亨通讯,825.0,869.0,892.0
纽曼+,纽曼手机旗舰店,825.0,218.0,893.0
apple+iphonexr,钓鱼岛就是中国领土,820.0,2524.5,894.0
oppo+k5,oneplus商城,817.0,1799.0,895.0
oppo+r17,能良数码官方旗舰店,817.0,1799.0,896.0
vivo+z5x,vivo欧曙专卖店,816.0,799.0,897.0
华为+p30,京合旗舰店,815.0,3388.0,898.0
oppo+r17pro,诚信花木0102,813.0,1368.0,899.0
魅族+16xs,三际数码官方旗舰店,811.0,1048.0,900.0
oppo+r17,聚宝康数码专营店,810.0,2999.0,901.0
apple+iphonex,因尔科技,808.0,2120.0,902.0
纽曼+,简易生活数码专营店,806.0,559.0,904.0
华为+mate30pro,手机_小秘,806.0,287.99,903.0
尼凯恩+,尼凯恩旗舰店,803.0,49.0,905.0
华为+p30,蓝港数码专营店,799.0,1799.0,907.0
荣耀+v30,博海宇通数码专营店,799.0,699.0,906.0
努比亚+x,苏宁易购官方旗舰店,798.0,2799.0,908.0
apple+iphone11,麦克团mactuancom,794.0,5050.0,909.0
三星+galaxynote10,小萝卜通讯,793.0,3808.0,910.0
荣耀+v20,宏利达手机通讯,790.0,2129.0,912.0
apple+iphone11,小唐1688,790.0,3750.0,911.0
荣耀+8x,博海宇通数码专营店,787.0,858.0,913.0
红米+7,优爱特手机专营店,786.0,758.0,914.0
荣耀+v20,梅州铭鑫通讯,786.0,1496.5,915.5
apple+iphonexsmax,中国移动官方旗舰店,785.0,6388.0,918.0
华为+nova5,京合旗舰店,785.0,1799.0,917.0
华为+p30,三际数码官方旗舰店,784.0,6399.0,919.0
oppo+r17,聚宝康数码专营店,783.0,1799.0,920.0
apple+iphone8plus,爱上一个少年,783.0,1389.0,921.0
vivo+x27,vivo官方旗舰店,781.0,3998.0,923.0
apple+iphone11promax,糊涂在线,781.0,4958.0,922.0
vivo+iqoo,京联通达数码旗舰店,780.0,2298.0,924.0
华为+nova5pro,广东电信亿品汇专卖店,778.0,1088.0,925.0
vivo+z5x,诚亨通讯,778.0,1099.0,926.0
vivo+iqoo,vivo官方旗舰店,776.0,2598.0,927.0
红米+k20pro,苏宁易购官方旗舰店,775.0,1699.0,928.0
华为+mate20pro,京成数码商贸,775.0,2399.0,929.0
oppo+reno,oneplus商城,773.0,2999.0,930.0
vivo+iqoo,博盛景数码专营店,771.0,1398.0,931.0
oppo+r17pro,oppo金谷专卖店,771.0,2999.0,932.0
三星+galaxys10,wxy优优,770.0,2718.0,934.0
apple+iphonex,俞小wen,770.0,3350.0,933.0
努比亚+红魔3,热图数码专营店,764.0,1599.0,935.5
华为+畅享9plus,久汇数码专营店,762.0,798.0,938.0
红米+note8,广东电信亿品汇专卖店,762.0,949.0,937.0
oppo+r17,oppo官方旗舰店,760.0,2299.0,939.0
vivo+iqoo,vivo航鹰专卖店,759.0,2898.0,941.0
vivo+u1,诚亨通讯,759.0,668.99,941.0
vivo+u1,chenghong301314,758.0,618.0,943.0
荣耀+v20,君问数码官方旗舰店,757.0,2199.0,944.0
vivo+u1,vivo官方旗舰店,756.0,799.0,945.0
荣耀+v20,梅州铭鑫通讯,752.0,1168.0,946.0
apple+iphone11promax,数码科技1628_1628,751.0,3458.8,947.0
apple+iphone11promax,佳欣共创科技,746.0,5129.0,948.0
黑鲨+,乐畔乐购旗舰店,743.0,3499.0,949.0
apple+iphonexsmax,雨泽2709,742.0,4600.0,950.0
华为+畅享10plus,小淘器数码专营店,742.0,1199.0,951.0
红米+note8,中国移动官方旗舰店,741.0,1079.0,953.0
纽曼+l8s,深圳易乐购数码专营店,741.0,89.0,952.0
华为+p30,华为莫问专卖店,738.0,6399.0,954.0
apple+iphone11,hdjkgll,735.0,5030.0,955.0
apple+iphone11promax,handinhand00,733.0,4988.0,956.5
华为+mate30pro,wezebaba,730.0,3268.0,958.0
华为+畅享10plus,诚亨通讯,727.0,949.0,959.5
vivo+iqoo,vivo欧曙专卖店,726.0,2898.0,961.0
红米+note8,卓瓦数码专营店,724.0,579.0,962.0
oppo+r17pro,智宏新创数码专营店,723.0,2999.0,963.0
华为+p30,三际数码官方旗舰店,717.0,3999.0,964.0
华为+nova4,久汇数码专营店,714.0,798.0,965.0
oppo+a5,oppo瑞福轩专卖店,708.0,899.0,966.0
vivo+iqoo,华中科技商城,707.0,1088.01,967.0
荣耀+v30,中国移动官方旗舰店,705.0,2699.0,968.0
oppo+r17,oppo酷炫专卖店,699.0,2499.0,969.0
小米+小米9,中国移动官方旗舰店,693.0,1019.0,970.0
apple+iphone11promax,钓鱼岛就是中国领土,692.0,4613.39,971.0
apple+iphone11promax,苹果配件2013,687.0,3562.0,972.0
荣耀+8x,博盛景数码专营店,684.0,1499.0,974.0
黑鲨+,和来达数码专营店,684.0,2199.0,973.0
oppo+r17pro,缘落花开0102,683.0,1348.0,975.0
oppo+reno,oppo官方旗舰店,679.0,3999.0,976.0
荣耀+v20,e酷手机网,678.0,1458.0,977.0
oppo+reno,oppo手机总代理,676.0,1299.0,979.0
华为+nova6,苏宁易购官方旗舰店,676.0,3199.0,978.0
华为+mate30pro,才发现永远太近,673.0,3084.91,980.0
华为+nova5,苏宁易购官方旗舰店,671.0,2599.0,981.0
纽曼+,纽曼亿流专卖店,670.0,78.0,982.0
魅族+16,苏宁易购官方旗舰店,662.0,2699.0,983.0
纽曼+,万诚春数码专营店,660.0,889.0,984.0
魅族+16x,绝对诚信qq464547963,659.0,838.0,985.0
oppo+k5,首佳誉数码专营店,657.0,1599.0,986.0
纽曼+,佳佳购数码专营店,654.0,889.0,988.0
apple+iphone8plus,本诚商城,654.0,1673.1,987.0
华为+畅享10plus,能良数码官方旗舰店,653.0,1199.0,989.0
oppo+a5,朵唯官方旗舰店,652.0,399.0,991.0
纽曼+,紫悦数码专营店,652.0,58.0,990.0
荣耀+10,wezebaba,651.0,1398.0,992.0
oppo+r17,首佳誉数码专营店,649.0,1399.0,993.0
apple+iphone8plus,farm红蜻蜓,647.0,2150.0,994.0
vivo+u1,chenghong301314,644.0,599.0,998.0
apple+iphonexsmax,新园通讯数码,644.0,3138.0,996.0
华为+mate20x,well_wisher,644.0,2008.0,996.0
apple+iphonexr,静房王树楷,641.0,3870.0,999.0
vivo+z5x,yy_sky_2008,640.0,1298.0,1000.0
华为+p30,乐哇数码专营店,639.0,6399.0,1001.0
荣耀+magic2,wezebaba,639.0,1577.0,1002.0
荣耀+v20,鸿威通讯,636.0,668.0,1003.0
荣耀+9x,深圳市酷优淘数码公司,635.0,888.0,1004.0
oppo+a9,oppo官方旗舰店,633.0,1599.0,1006.0
apple+iphonexr,伟你是问,633.0,2458.0,1005.0
荣耀+10,缤琪斯,631.0,1098.0,1007.0
纽曼+,纽曼手机旗舰店,631.0,58.0,1008.0
华为+p30,三际数码官方旗舰店,630.0,729.0,1009.0
apple+iphone11promax,苏宁易购官方旗舰店,626.0,9599.0,1010.0
vivo+iqoo,能良数码官方旗舰店,625.0,3398.0,1011.0
小米+小米9,深圳佳发通讯,624.0,5999.0,1012.0
努比亚+红魔3,69铺小a,621.0,1389.0,1013.0
小米+cc9,小米官方旗舰店,620.0,1699.0,1014.0
华为+p30,三际数码官方旗舰店,618.0,5799.0,1015.5
华为+p30,三际数码官方旗舰店,616.0,1799.0,1017.0
oppo+r17,oneplus商城,616.0,2299.0,1018.0
华为+畅享9plus,创汇通达数码旗舰店,611.0,1098.0,1019.0
荣耀+10,鸿威通讯,607.0,828.0,1020.0
黑鲨+,中国移动官方旗舰店,605.0,2299.0,1021.0
红米+note8,白开水的点燃方式,604.0,988.0,1022.0
oppo+reno,时器印象商城,603.0,1799.0,1023.0
荣耀+10,豪置数码专营店,601.0,1079.0,1024.0
三星+galaxya60,三际数码官方旗舰店,599.0,1289.0,1025.0
华为+mate30pro,鲁信数码科技公司,598.0,3179.0,1026.0
apple+iphonexr,虫马虫义数码专营店,595.0,4269.0,1029.0
华为+nova5pro,久汇数码专营店,595.0,2499.0,1027.0
荣耀+8x,chenghong301314,595.0,499.0,1028.0
小米+max3,广东电信亿品汇专卖店,594.0,999.0,1031.0
vivo+iqoo,vivo天诚专卖店,594.0,2898.0,1031.0
小米+小米9,一朵花的记忆,593.0,3398.0,1033.0
华为+p30,三际数码官方旗舰店,592.0,4999.0,1034.0
荣耀+8x,三际数码官方旗舰店,591.0,799.0,1035.0
华为+p30,久汇数码专营店,590.0,2099.0,1036.0
华为+p30,同步飞扬数码专营店,589.0,4099.0,1038.0
红米+note8,广东电信亿品汇专卖店,589.0,949.0,1037.0
华为+p30,成都长庚,588.0,2649.0,1039.0
apple+iphonexr,付爱萍1,587.0,2592.19,1040.0
oppo+r17pro,华中科技商城,586.0,1780.02,1041.0
华为+nova5pro,度伊特2009,583.0,1852.42,1042.0
oppo+reno,aixiaosihu,582.0,2999.0,1043.0
小米+小米9,能良数码官方旗舰店,581.0,3738.0,1044.0
魅族+16,深圳佳发通讯,577.0,3999.0,1045.0
apple+iphone11promax,whgdm11,576.0,7396.0,1046.0
apple+iphone8plus,韩潮风时尚服饰,574.0,1048.0,1047.0
荣耀+v20,君问数码官方旗舰店,573.0,1699.0,1048.5
vivo+iqoo,中国移动官方旗舰店,569.0,1198.0,1052.0
华为+p30,小淘器数码专营店,569.0,1799.0,1051.0
oppo+k5,oppo官方旗舰店,569.0,2499.0,1050.0
apple+iphonexsmax,柏鑫安防监控,568.0,2000.0,1053.0
红米+7a,三际数码官方旗舰店,566.0,469.0,1055.0
三星+galaxynote10,点点通讯2009,566.0,3838.0,1055.0
荣耀+v30,龙通店,565.0,2997.99,1058.0
华为+p30,广东电信亿品汇专卖店,565.0,4999.0,1057.0
vivo+z5x,yy_sky_2008,563.0,1298.0,1059.0
vivo+z5x,vivo衡视专卖店,563.0,799.0,1060.0
vivo+iqoo,苏宁易购官方旗舰店,562.0,2098.0,1062.0
apple+iphonex,时尚名媛品牌店,562.0,2228.0,1061.0
华为+畅享9plus,君问数码官方旗舰店,559.0,1099.0,1064.0
apple+iphone11,武汉电信旗舰,559.0,5299.0,1064.0
vivo+iqoo,vivo曼尼金专卖店,558.0,3498.0,1066.0
荣耀+v20,和来达数码专营店,555.0,1748.0,1067.0
华为+畅享8,久汇数码专营店,554.0,459.0,1068.0
美图+t9,亿科美数码专营店,553.0,2699.0,1069.5
魅族+16,苏宁易购官方旗舰店,551.0,2299.0,1071.0
红米+note8,玩风数码专营店,551.0,469.0,1072.0
oppo+r17,时器数码专营店,550.0,2999.0,1073.0
oppo+r17,oppo谦亨专卖,548.0,1799.0,1074.0
荣耀+8x,广东电信亿品汇专卖店,546.0,1099.0,1075.0
apple+iphonexsmax,庆合家居,546.0,1440.0,1076.0
vivo+iqoo,天骐骏通信商城,545.0,1910.7,1078.0
荣耀+v20,博盛景数码专营店,545.0,1799.0,1077.0
华为+畅享10plus,和来达数码专营店,542.0,1098.0,1079.0
apple+iphone11,光头先僧,539.0,3558.0,1080.0
荣耀+10,博盛景数码专营店,539.0,1678.0,1081.0
荣耀+v20,同迅数码专营店,537.0,2199.0,1084.0
荣耀+20pro,同迅数码专营店,537.0,1199.0,1082.0
apple+iphone7plus,zhoujinchun1124,537.0,1780.0,1083.0
荣耀+20,龙通店,536.0,999.0,1085.0
华为+p30,君问数码官方旗舰店,535.0,1099.0,1087.0
vivo+iqoo,能良数码官方旗舰店,535.0,2298.0,1086.0
华为+mate20pro,风一花雪月,533.0,1919.0,1089.0
荣耀+8x,划地球,533.0,899.0,1088.0
三星+galaxynote10,北京盛华威科技有限公司,532.0,4369.0,1090.0
美图+t9,美图专门店,532.0,968.0,1091.0
vivo+iqoo,vivo铁络专卖店,532.0,3498.0,1092.0
红米+k20pro,能良数码官方旗舰店,530.0,2799.0,1093.0
红米+note7pro,君胜数码专营店,530.0,1069.0,1094.0
荣耀+8x,柳峰阁,529.0,718.0,1096.0
一加+6t,友铭数码通讯,529.0,2087.99,1096.0
华为+mate20,手机_小秘,528.0,1967.99,1098.5
纽曼+,赫尔曼数码专营店,528.0,168.0,1100.0
华为+畅享9,中国移动官方旗舰店,527.0,468.0,1102.0
红米+note7pro,玩风数码专营店,527.0,1029.0,1101.0
华为+畅享9,久汇数码专营店,526.0,798.99,1103.0
荣耀+10,qq50992090,525.0,484.0,1105.0
小米+小米9,玩风数码专营店,525.0,899.0,1104.0
三星+galaxynote10,快乐家族_tb3,522.0,3818.0,1106.0
一加+7pro,一加创华威专卖店,522.0,4599.0,1107.0
华为+mate30pro,梅州铭鑫通讯,520.0,3399.0,1108.0
荣耀+20pro,wezebaba,520.0,1769.0,1110.0
vivo+iqoo,vivo衡视专卖店,520.0,2298.0,1110.0
华为+畅享9,小淘器数码专营店,519.0,1099.0,1112.0
小米+mix3,晨颖通讯,518.0,1099.0,1114.0
vivo+x27,博盛景数码专营店,518.0,1298.0,1113.0
oppo+k3,张瑜0809,517.0,1159.0,1116.0
oppo+r17pro,智宏新创数码专营店,517.0,2999.0,1117.0
vivo+iqoo,天骐骏通信商城,517.0,1839.42,1115.0
vivo+u1,深圳市唐讯科技,516.0,618.0,1118.0
荣耀+v30,博海宇通数码专营店,516.0,999.0,1119.0
华为+畅享9,中国移动官方旗舰店,516.0,868.0,1120.0
华为+nova5pro,绝对诚信qq464547963,514.0,1398.0,1121.0
华为+p30,久汇数码专营店,513.0,1498.0,1122.5
vivo+iqoo,vivo衡视专卖店,513.0,2898.0,1125.0
apple+iphonexr,nanncy8313256_2009,513.0,4268.0,1124.0
红米+note8,中国移动官方旗舰店,512.0,559.0,1127.0
华为+mate30pro,tb118754094,512.0,3095.9,1126.0
荣耀+8x,三际数码官方旗舰店,510.0,1099.0,1129.0
apple+iphonexsmax,mm多玛妮,510.0,3600.0,1128.0
红米+k20,三际数码官方旗舰店,509.0,999.0,1130.0
红米+k20pro,热图数码专营店,508.0,3569.0,1131.0
apple+iphonexsmax,博盛景数码专营店,506.0,5048.0,1132.0
联想+z5pro,华飞数码专营店,506.0,728.0,1133.0
努比亚+红魔3,创汇通达数码旗舰店,505.0,1699.0,1134.0
华为+畅享9plus,博海宇通数码专营店,504.0,1299.0,1135.0
华为+mate30pro,深港通信专卖,503.0,3428.0,1137.5
apple+iphonexr,最低最诚信,503.0,4208.0,1136.0
华为+mate20pro,为人民服务666,501.0,2119.0,1139.0
真我+真我q,苏宁易购官方旗舰店,499.0,998.0,1140.0
华为+mate30pro,黄大帅199,497.0,3061.86,1141.0
oppo+findx,时器数码专营店,497.0,699.0,1142.5
纽曼+,锦万数码专营,489.0,388.0,1145.0
红米+note7pro,chenghong301314,489.0,748.99,1145.0
荣耀+8x,中国移动官方旗舰店,488.0,1299.0,1147.0
荣耀+20,蓝港数码专营店,485.0,1499.0,1148.0
华为+p30,大唐回浦数码旗舰店,484.0,3388.0,1149.0
华为+p30,广东电信亿品汇专卖店,483.0,4999.0,1153.0
华为+nova5,国货平价网,483.0,1395.2,1152.5
华为+p30,为人民服务666,483.0,2879.0,1152.0
努比亚+红魔3,wezebaba,483.0,2128.0,1150.0
纽曼+,慕尚年华数码专营店,482.0,168.0,1155.0
apple+iphonex,民民服饰,479.0,3350.0,1156.0
华为+nova5pro,诚信实拍数码,475.0,1196.8,1157.0
荣耀+8x,中国移动官方旗舰店,473.0,599.0,1159.0
oppo+findx,oppo谦亨专卖,473.0,699.0,1158.0
小米+小米8,徐光赏,472.0,1139.0,1160.0
apple+iphonex,longkiss520,471.0,1866.0,1161.5
荣耀+20i,chenghong301314,471.0,923.0,1163.0
apple+iphone8plus,爱上一个少年,470.0,1389.0,1164.0
荣耀+10,广东宋仲基239860973,469.0,1138.0,1165.0
小米+小米8,年年盛商贸,469.0,1048.0,1166.0
华为+p30,能良数码官方旗舰店,465.0,5799.0,1167.0
华为+p30,能良数码官方旗舰店,464.0,2099.0,1168.0
apple+iphone11,钓鱼岛就是中国领土,463.0,3415.5,1169.5
小米+cc9,龙通店,461.0,2388.0,1171.0
华为+p30,晨星泰合数码专营店,460.0,1799.0,1173.0
vivo+x27,大眼睛数码正品商城,460.0,638.0,1174.0
华为+mate30pro,e酷手机网,460.0,3257.67,1172.0
红米+k20pro,友铭数码通讯,458.0,1288.0,1175.0
红米+k20,梅州铭鑫通讯,457.0,898.92,1176.0
华为+p30,赛西湖,457.0,1888.0,1177.0
三星+galaxys10+,王光耀2012,456.0,2338.0,1178.0
apple+iphone11promax,朗朗电玩,450.0,7880.0,1179.5
apple+iphone11,860803华晶,449.0,4860.0,1181.0
华为+mate20pro,云科数码店,449.0,1874.12,1182.0
oppo+k5,aixiaosihu,446.0,1799.0,1183.0
红米+k20pro,鸿威通讯,446.0,799.0,1184.0
红米+8a,chenghong301314,446.0,499.0,1185.0
华为+p30,晨星泰合数码专营店,445.0,1099.0,1186.0
红米+note8,诚亨通讯,445.0,849.0,1187.0
oppo+r17,oppo酷炫专卖店,444.0,1799.0,1188.0
荣耀+v20,中国移动官方旗舰店,443.0,1399.0,1189.0
小米+cc9,友铭数码通讯,437.0,1395.2,1190.0
华为+nova4,久汇数码专营店,436.0,1049.0,1191.0
apple+iphonexsmax,优一贸易,436.0,4600.0,1193.0
vivo+x27,京联通达数码旗舰店,436.0,1298.0,1192.0
oppo+r17,oppo蓝源专卖店,435.0,899.0,1194.0
红米+k20,三际数码官方旗舰店,435.0,3599.0,1195.0
红米+note8,君问数码官方旗舰店,435.0,1239.0,1196.0
华为+p30,能良数码官方旗舰店,434.0,3999.0,1198.0
红米+k20pro,君胜数码专营店,434.0,2269.0,1197.0
红米+note8,诚亨通讯,433.0,899.0,1200.0
apple+iphonexr,轻松换数码旗舰店,433.0,4327.0,1201.0
oppo+r17pro,聚宝康数码专营店,433.0,2999.0,1199.0
红米+7,苏宁易购官方旗舰店,432.0,699.0,1202.0
华为+nova5pro,中国移动官方旗舰店,431.0,1499.0,1203.0
华为+mate20x,深港通信专卖,429.0,3908.0,1208.0
华为+p30,久汇数码专营店,429.0,2699.0,1205.0
小米+小米8,晨颖通讯,429.0,1099.0,1207.0
荣耀+10,ben6780,429.0,988.0,1206.0
apple+iphone8plus,子轩_果果,429.0,2200.0,1204.0
三星+galaxynote10,三星官方旗舰店,426.0,6399.0,1210.0
apple+iphonex,vincent_sq,426.0,3250.0,1209.0
vivo+z5x,chenghong301314,424.0,1079.0,1211.0
红米+k20pro,三际数码官方旗舰店,423.0,2599.0,1212.0
apple+iphone8plus,iphone家族1,422.0,2000.0,1213.0
小米+小米9,龙龙发财688,421.0,1768.0,1214.0
华为+nova5,品牌机批发店,419.0,1317.99,1215.0
荣耀+v20,华飞数码专营店,417.0,1219.0,1216.0
oppo+k5,oppo品牌企业店,416.0,1599.0,1217.0
apple+iphonex,小疯婆子1994,415.0,3200.0,1218.0
apple+iphonexsmax,博盛景数码专营店,411.0,5999.0,1219.0
apple+iphone8plus,启泰数码,409.0,1588.0,1220.0
apple+iphone11,轻松换数码旗舰店,409.0,5088.0,1221.0
apple+iphone11,hanxunduke,408.0,4990.0,1222.0
努比亚+红魔3,沃晟智能设备专营店,406.0,1649.0,1223.0
oppo+r17,oppo素年商城,405.0,1799.0,1226.0
红米+note8,深圳市唐讯科技,405.0,898.0,1224.0
荣耀+20i,中国移动官方旗舰店,405.0,1599.0,1225.0
华为+p30,中国移动官方旗舰店,404.0,4999.0,1228.0
apple+iphone11promax,中国移动官方旗舰店,404.0,8968.0,1227.0
荣耀+10,鸿威通讯,404.0,1188.0,1229.0
华为+p30,华为莫问专卖店,403.0,4999.0,1230.0
vivo+z5x,博盛景数码专营店,402.0,799.0,1232.0
魅族+16,久汇数码专营店,402.0,1559.0,1231.0
小米+小米8,ryang275492354,401.0,999.0,1235.0
华为+p30,君问数码官方旗舰店,401.0,1559.0,1233.0
apple+iphone11promax,洋桃旗舰店,401.0,10899.0,1234.0
oppo+a5,oppo官方旗舰店,400.0,899.0,1237.0
apple+iphone8plus,华强科技1688,400.0,1838.0,1236.0
小米+小米9,君胜数码专营店,399.0,2359.0,1238.0
