title,store,Unnamed: 0,sells,price
华为+畅享10plus,['茄子手机旗舰店'],2578.0,301,1665.67
荣耀+20pro,['炜东电商旗舰店'],1970.0,299,2849.0
oppo+findx,['毕城优品二手商品专营店'],2711.5,299,2591.5
小米+cc9,['同达丰手机旗舰店'],2523.0,298,1128.33
小米+小米8,['毕城优品二手商品专营店'],2561.0,298,1667.8
锤子+坚果pro3,['疆界互联旗舰店'],2268.33,297,3187.89
华为+mate30,['众宇通手机专营店'],2756.67,296,4889.9
小米+cc9,['京铠玄手机旗舰店'],2763.5,295,2749.0
apple+iphonexr,['优锋派二手商品专营店'],3201.71,294,3954.57
oppo+renoz,['闲至优品二手手机旗舰店'],2655.0,293,2166.98
小米+cc9,['伟德手机专营店'],2961.5,291,1070.75
apple+iphonex,['闪搜二手手机专营店'],3203.0,289,3746.0
努比亚+红魔,['辰帆优品二手手机专营店'],2955.6,287,1393.0
荣耀+20,['聚捷联盛手机旗舰店'],2172.0,285,1651.5
华为+mate20,['发动机优品二手手机专营店'],3176.75,285,2122.75
荣耀+magic2,['发动机优品二手手机专营店'],2460.33,282,1644.33
华为+mate30,['疆界互联旗舰店'],2015.5,280,5250.76
努比亚+x,['茄子手机旗舰店'],2661.67,278,2320.11
华为+畅享9,['新松联手机旗舰店'],2586.0,276,758.0
华为+mate20pro,['马上优品二手商品旗舰店'],2500.33,275,3077.27
三星+galaxys10,['文海二手商品专营店'],3246.0,274,3712.88
华为+nova4,['则合手机专营店'],2193.5,274,1196.34
apple+iphone11,['冰之凯盛手机专营店'],3536.2,274,9998.0
小米+小米9,['炜东电商旗舰店'],3288.67,274,3912.42
apple+iphone7,['南起二手手机专营店'],1987.5,274,1632.0
apple+iphone8plus,['诚嘉优品二手手机专营店'],2655.5,273,2992.62
荣耀+v30,['明日数码旗舰店'],2656.25,272,3778.64
华为+nova6,['掌视界数码旗舰店'],2500.0,269,3732.33
红米+note8,['谷高数码手机专营店'],2646.75,268,1427.17
apple+iphone11promax,['京联通达旗舰店'],2483.0,268,10732.33
华为+mate30,['茄子手机旗舰店'],2843.0,267,4249.62
华为+mate30,['中益德诚手机专营店'],2429.0,266,5176.22
华为+mate30,['优品美手机专营店'],2108.5,264,4149.0
一加+7pro,['疆界互联旗舰店'],3517.11,263,4133.82
华为+mate30,['君问手机旗舰店'],2979.33,263,5015.11
小米+cc9,['牧申手机旗舰店'],3560.33,262,2817.56
红米+k20pro,['闲至优品二手手机旗舰店'],2599.5,262,1949.75
oppo+r17,['马上优品二手商品旗舰店'],2028.5,258,1493.75
小米+mix2s,['冰之凯盛手机专营店'],3045.5,255,1899.0
红米+7,['闪回二手商品专营店'],2886.5,255,743.5
vivo+x27,['真不同二手商品专营店'],2204.5,254,1868.7
华为+mate30,['京联通达旗舰店'],2078.5,253,5249.0
apple+iphone11,['君问手机旗舰店'],3409.25,246,6759.83
小米+小米8,['伟德手机专营店'],2068.0,243,1983.17
华为+畅享10plus,['华信通手机专营店'],2564.67,243,1665.67
荣耀+magic2,['谷高数码手机专营店'],2090.0,241,1776.67
apple+iphone8,['瓜子二手商品专营店'],2211.0,240,2305.66
华为+mate30pro,['中国移动手机官方旗舰店'],2945.0,238,6733.67
apple+iphonexr,['闪回二手商品专营店'],2601.33,237,3758.33
apple+iphonexs,['鸿兴优品二手手机专营店'],3212.83,237,4793.17
apple+iphonexs,['南起二手手机专营店'],2209.0,236,4737.34
红米+8a,['华信通手机专营店'],2627.0,236,686.16
一加+7pro,['发动机优品二手手机专营店'],2495.33,235,3693.78
vivo+iqoo,['闲至优品二手手机旗舰店'],3254.33,233,1911.17
华为+mate20,['鑫都二手手机专营店'],2097.5,231,1879.6
apple+iphonexsmax,['万城优品二手手机专营店'],3640.33,231,5958.44
荣耀+9i,['闲至优品二手手机旗舰店'],2203.0,230,822.75
红米+8a,['同达丰手机旗舰店'],2488.5,227,664.5
apple+iphone8,['疆界互联旗舰店'],2993.75,227,3751.25
apple+iphone11promax,['头号卖家旗舰店'],2497.33,226,10724.0
apple+iphone8plus,['福汇优品二手手机专营店'],2278.0,221,2865.5
华为+畅享10plus,['众宇通手机专营店'],2511.33,220,1665.67
荣耀+8x,['千瑞达手机旗舰店'],2548.0,218,1147.87
华为+nova5pro,['小Q优品二手手机专营店'],2912.75,217,2146.71
锤子+坚果pro3,['牧申手机旗舰店'],2647.67,216,3044.56
华为+nova4,['鑫都二手手机专营店'],2880.0,212,1174.1
apple+iphonexr,['掌视界数码旗舰店'],3025.0,211,6424.22
apple+iphone8plus,['南起二手手机专营店'],3315.25,211,3335.5
apple+iphone11promax,['上海盛南连锁通信专营店'],2682.67,210,9265.67
荣耀+8x,['银河信业手机专营店'],2265.5,209,1114.0
vivo+x27,['vivo兰珊专卖店'],2416.5,205,2623.0
apple+iphone8,['诚嘉优品二手手机专营店'],2785.5,205,2444.83
apple+iphonexsmax,['海之博优品二手商品专营店'],3671.67,204,5293.17
华为+nova5,['聚捷联盛手机旗舰店'],3011.5,204,2249.0
荣耀+10,['OKSJ手机旗舰店'],2522.0,203,1738.17
华为+nova6,['冰之凯盛手机专营店'],3767.67,203,3732.75
apple+iphone8plus,['乐亨优品二手商品专营店'],2906.0,203,3056.31
荣耀+20i,['同达丰手机旗舰店'],2775.33,201,1236.0
华为+p30,['马上优品二手商品旗舰店'],3137.67,201,3094.6
华为+nova6,['佳沪手机旗舰店'],2559.5,198,4049.0
小米+小米9,['发动机优品二手手机专营店'],3205.5,198,2165.25
华为+mate20,['天塔汇昇旗舰店'],2239.5,197,2949.0
一加+6t,['毕城优品二手商品专营店'],2486.5,197,1553.7
apple+iphone11,['天翼电信旗舰店'],2995.0,197,10065.67
魅族+16,['新松联手机旗舰店'],2238.0,194,2919.0
荣耀+8x,['毕城优品二手商品专营店'],2790.5,191,829.12
小米+cc9,['明日数码旗舰店'],2703.67,190,1860.25
oppo+reno,['悦粤二手商品专营店'],2987.5,189,1606.25
华为+畅享9,['普华手机专营店'],2579.5,189,987.75
vivo+iqoo,['愉快二手手机专营店'],3233.4,188,2195.56
荣耀+magic2,['淘金手机专营店'],2509.0,187,2460.16
华为+mate20x,['银河信业手机专营店'],2451.5,187,3599.0
红米+8a,['新松联手机旗舰店'],2648.5,186,702.33
华为+mate20pro,['鑫都二手手机专营店'],2653.67,185,2933.33
华为+p30,['文海二手商品专营店'],3131.0,184,3829.95
apple+iphonexsmax,['同城帮二手商品专营店'],3482.33,183,5578.11
红米+7a,['牧申手机旗舰店'],2651.0,183,516.0
红米+k20pro,['谷高数码手机专营店'],3081.0,180,2724.47
荣耀+9x,['京联通达旗舰店'],2686.0,179,2249.0
荣耀+20pro,['京联通达旗舰店'],2411.5,178,2965.66
三星+galaxys10,['智达二手手机专营店'],3907.25,178,3984.81
小米+小米9se,['华信通手机专营店'],2677.33,177,2699.0
华为+畅享10plus,['京合旗舰店'],2611.33,175,1682.33
华为+nova5pro,['天翼电信旗舰店'],2464.5,175,2599.0
三星+galaxys10+,['文海二手商品专营店'],3536.5,175,4921.47
一加+6t,['优锋派二手商品专营店'],2863.0,171,1929.0
红米+note8,['迪信通官方旗舰店'],3347.33,170,1432.33
apple+iphonex,['攀研商品二手专营店'],3480.33,170,4259.33
华为+畅享9plus,['鑫都二手手机专营店'],2696.67,170,898.33
小米+小米9,['冰之凯盛手机专营店'],3733.5,170,4586.5
apple+iphonexr,['南起二手手机专营店'],3072.33,166,4186.33
华为+p30,['普华手机专营店'],3356.67,165,4420.54
三星+galaxynote10,['疆界互联旗舰店'],3098.33,165,7399.0
华为+畅享10plus,['伟德手机专营店'],3013.67,164,1508.33
红米+note8,['宏图手机专营店'],3127.75,164,1440.75
华为+畅享9,['优爱特手机专营店'],2569.0,164,940.62
红米+8a,['牧申手机旗舰店'],2794.0,163,705.66
apple+iphonexs,['诚嘉优品二手手机专营店'],2926.67,163,4898.83
华为+nova5pro,['泰业优品二手手机旗舰店'],2379.5,161,2131.12
小米+小米8,['鑫都二手手机专营店'],3021.0,159,1423.62
华为+mate20,['头号卖家旗舰店'],2391.0,159,2949.0
荣耀+8x,['真不同二手商品专营店'],2979.25,158,873.9
华为+mate20,['银河信业手机专营店'],2401.0,156,2498.0
华为+mate20pro,['泰业优品二手手机旗舰店'],3356.67,155,3116.31
apple+iphone11promax,['银河信业手机专营店'],2899.67,154,11032.0
oppo+findx,['悦粤二手商品专营店'],3048.75,153,5286.62
小米+小米9se,['闲至优品二手手机旗舰店'],3201.75,151,1511.25
华为+nova6,['京联通达旗舰店'],3001.0,151,3749.0
apple+iphonex,['焕新二手商品专营店'],3881.67,150,3590.5
锤子+坚果pro2s,['扬帆二手商品专营店'],2438.5,149,1082.0
华为+mate30,['中国移动手机官方旗舰店'],3091.75,148,4276.5
华为+mate20pro,['沪上优品二手商品专营店'],3507.2,148,2683.55
apple+iphonex,['毕城优品二手商品专营店'],2437.0,148,3543.25
荣耀+20,['易橙手机专营店'],2441.0,147,2424.0
apple+iphonexsmax,['拍拍二手自营旗舰店'],3523.0,147,5654.0
华为+mate20,['泰业优品二手手机旗舰店'],3152.0,146,2027.0
华为+mate30pro,['天翼电信旗舰店'],3211.4,145,6656.0
华为+mate20pro,['天塔汇昇旗舰店'],2879.33,144,4665.67
apple+iphone11,['马上优品二手商品旗舰店'],3433.67,143,7183.99
apple+iphone11,['顺电手机旗舰店'],3285.67,142,7989.28
华为+nova5,['众盛手机专营店'],2526.0,139,1522.66
华为+mate30,['迪信通官方旗舰店'],3569.17,139,4892.33
apple+iphone11,['掌视界数码旗舰店'],3461.67,138,7817.56
荣耀+v20,['鑫都二手手机专营店'],3018.67,138,1683.33
小米+小米9,['新松联手机旗舰店'],2530.5,138,4234.0
华为+mate20x,['淘金手机专营店'],2647.5,137,5368.66
apple+iphonex,['同城帮二手商品专营店'],2633.5,136,3261.5
apple+iphonexr,['华信通手机专营店'],2859.33,136,4953.44
华为+mate20x,['华信通手机专营店'],2521.0,135,4110.75
锤子+坚果r1,['辰帆优品二手手机专营店'],2813.33,135,1435.67
华为+畅享9,['鑫都二手手机专营店'],2750.0,133,719.0
红米+k20pro,['闪回二手商品专营店'],3155.75,133,1718.25
红米+8a,['聚捷联盛手机旗舰店'],3327.5,133,649.0
华为+p30,['银河信业手机专营店'],2955.33,129,3754.67
华为+p30,['天塔汇昇旗舰店'],2870.67,129,5921.33
apple+iphone8,['毕城优品二手商品专营店'],3071.5,128,2674.88
apple+iphonexr,['可多优品二手手机专营店'],3551.4,128,4034.6
oppo+a5,['真不同二手商品专营店'],2848.0,126,596.17
apple+iphone8plus,['同城帮二手商品专营店'],2849.5,126,3158.12
红米+note8,['众盛手机专营店'],3070.33,125,1083.78
apple+iphone11,['京铠玄手机旗舰店'],3514.4,125,6592.33
红米+k20pro,['聚捷联盛手机旗舰店'],3171.33,124,2732.33
apple+iphonexr,['沪上优品二手商品专营店'],2591.0,124,3556.92
荣耀+20i,['欧霖爵手机旗舰店'],3586.67,123,1387.89
华为+p30,['鑫都二手手机专营店'],3572.14,123,3035.68
华为+mate20x,['佳沪手机旗舰店'],2614.0,123,3749.0
一加+7,['愉快二手手机专营店'],3477.25,122,2590.25
小米+小米8,['泰业优品二手手机旗舰店'],3095.67,121,1299.33
apple+iphonexsmax,['瓜子二手商品专营店'],3275.25,121,5049.58
apple+iphonexr,['诚嘉优品二手手机专营店'],3538.5,118,3884.37
努比亚+红魔3,['淘金手机专营店'],3239.0,115,2708.89
华为+mate30,['牧申手机旗舰店'],3617.5,115,7317.31
apple+iphone11,['智达二手手机专营店'],3804.78,115,6972.98
红米+note8,['闪回二手商品专营店'],3536.2,113,1090.2
apple+iphone7,['珊瑚二手商品专营店'],2801.5,112,1772.5
apple+iphonexs,['海之博优品二手商品专营店'],3605.5,109,4480.78
华为+畅享9plus,['银河信业手机专营店'],2695.0,109,1159.0
小米+cc9,['闲至优品二手手机旗舰店'],3343.33,108,1749.67
apple+iphonexr,['黑海数码海外旗舰店'],3690.2,108,5473.11
华为+mate20pro,['淘金手机专营店'],2753.5,107,4299.0
apple+iphonexr,['闲至优品二手手机旗舰店'],3727.0,105,4006.42
apple+iphone8plus,['冰之凯盛手机专营店'],3391.67,104,5195.67
一加+7pro,['泰业优品二手手机旗舰店'],3161.0,104,2730.2
apple+iphonex,['弘朝二手商品专营店'],3707.5,103,3662.5
apple+iphonexs,['可多优品二手手机专营店'],3562.0,100,5318.8
小米+小米9,['优锋派二手商品专营店'],2918.0,99,2086.12
小米+mix3,['同城帮二手商品专营店'],3052.67,99,1721.89
荣耀+v30,['牧申手机旗舰店'],2906.5,99,4050.66
小米+mix3,['发动机优品二手手机专营店'],3135.0,98,1829.11
apple+iphonex,['闲至优品二手手机旗舰店'],3806.56,97,5146.15
荣耀+20pro,['小Q优品二手手机专营店'],2794.5,97,2174.88
apple+iphone11,['易销科技手机专营店'],3073.67,97,5993.44
华为+畅享9,['京合旗舰店'],2878.0,97,1049.0
apple+iphonexs,['易呗海外专营店'],3092.0,96,5199.92
华为+nova4,['文海二手商品专营店'],2756.5,96,1011.84
华为+mate20x,['酷泽数码专营店'],2791.5,96,4424.0
荣耀+10,['冰之凯盛手机专营店'],3029.33,95,1482.4
华为+mate30pro,['明日数码旗舰店'],3808.75,94,8457.33
荣耀+v20,['明日数码旗舰店'],3106.0,94,2079.0
apple+iphone11promax,['众宇通手机专营店'],3030.33,93,10674.0
红米+k20,['众盛手机专营店'],2827.0,91,1792.0
华为+nova6,['疆界互联旗舰店'],3059.0,90,4301.58
apple+iphone7,['聿诺二手商品专营店'],2810.0,89,1262.75
三星+galaxys10,['鑫隆达二手手机专营店'],3618.25,89,3817.75
华为+mate20x,['凯宏手机专营店'],3051.0,89,5032.33
华为+mate30,['新松联手机旗舰店'],2879.5,89,5249.0
华为+nova5,['京合旗舰店'],3043.33,89,2215.67
华为+mate30,['文海二手商品专营店'],3715.25,88,4180.75
apple+iphonexr,['中国移动手机官方旗舰店'],3309.0,87,5859.0
华为+nova5,['银河信业手机专营店'],2828.5,87,2249.0
华为+p30,['闪回二手商品专营店'],3137.67,87,3595.33
华为+mate30,['京合旗舰店'],3565.33,86,4887.89
apple+iphone8plus,['沪上优品二手商品专营店'],3015.5,85,2858.34
荣耀+20i,['头号卖家旗舰店'],3299.67,83,1201.22
华为+nova5pro,['闲至优品二手手机旗舰店'],2851.0,83,2054.0
apple+iphonexsmax,['闪回二手商品专营店'],3368.67,82,5211.33
oppo+a9,['悦粤二手商品专营店'],2941.0,81,922.0
华为+mate20x,['闪回二手商品专营店'],2879.5,79,2349.0
锤子+坚果pro3,['华信通手机专营店'],3450.33,78,2876.78
华为+nova5pro,['天塔汇昇旗舰店'],2872.0,78,2899.0
荣耀+9x,['鑫都二手手机专营店'],3153.33,75,1150.0
apple+iphonex,['优机汇二手手机专营店'],3922.67,74,3597.75
小米+小米9se,['冰之凯盛手机专营店'],3217.67,73,1865.22
华为+nova6,['福气多多手机旗舰店'],3372.67,73,3732.33
apple+iphone11promax,['鸿兴优品二手手机专营店'],4235.0,73,10801.67
华为+mate30,['泰业优品二手手机旗舰店'],3949.83,73,3983.08
vivo+iqoo,['中国移动手机官方旗舰店'],2998.5,71,3650.5
华为+nova6,['信通志远旗舰店'],3176.0,69,4299.0
华为+mate20pro,['福气多多手机旗舰店'],3557.25,68,4299.0
apple+iphone11promax,['泰业优品二手手机旗舰店'],3551.5,66,9274.0
荣耀+20,['天域手机专营店'],3264.0,66,2277.33
oppo+reno,['闲至优品二手手机旗舰店'],3808.0,65,2497.72
apple+iphone11promax,['优品美手机专营店'],3642.4,65,10715.35
vivo+iqoo,['天天优品二手商品专营店'],3861.17,64,1987.17
三星+galaxys10,['佳沪手机旗舰店'],3290.0,63,5328.5
荣耀+9x,['天翼电信旗舰店'],3338.5,63,1969.0
华为+mate30,['闲至优品二手手机旗舰店'],3829.5,62,4231.5
一加+7pro,['优锋派二手商品专营店'],3839.0,62,3215.67
华为+mate30pro,['闲至优品二手手机旗舰店'],3864.83,62,6109.11
魅族+16,['愉快二手手机专营店'],3531.33,61,2825.67
华为+nova5pro,['天域手机专营店'],3355.0,59,2699.0
荣耀+20,['小Q优品二手手机专营店'],3050.0,57,1741.75
荣耀+v30,['聚捷联盛手机旗舰店'],3697.0,56,3978.67
华为+mate20pro,['诚嘉优品二手手机专营店'],3587.67,55,2928.67
华为+nova5,['乐天惠通手机旗舰店'],3213.0,55,1899.0
努比亚+红魔3,['愉快二手手机专营店'],3639.0,54,2566.25
三星+galaxys10,['世纪金联手机专营店'],3299.5,54,3666.34
apple+iphone11promax,['发动机优品二手手机专营店'],3916.67,53,9011.7
一加+7pro,['梦马二手商品专营店'],3378.33,51,3214.11
华为+p30,['天天优品二手商品专营店'],3362.0,49,3747.67
apple+iphone11promax,['黑海数码海外旗舰店'],3411.67,48,7345.67
荣耀+20pro,['闲至优品二手手机旗舰店'],3143.0,48,2227.16
oppo+reno,['天天优品二手商品专营店'],3521.67,48,1869.33
apple+iphone8plus,['星际二手商品专营店'],3479.5,48,2861.75
华为+mate30,['天塔汇昇旗舰店'],3230.5,47,4349.0
apple+iphone8,['爱优创杰手机旗舰店'],3436.0,47,4136.5
华为+nova6,['谷高数码手机专营店'],3745.67,45,3732.33
apple+iphone11promax,['顺电手机旗舰店'],3655.33,45,10865.67
华为+mate30pro,['君问手机旗舰店'],3584.33,44,7126.78
荣耀+v30,['众盛手机专营店'],3292.0,44,4049.0
apple+iphone8plus,['爱优创杰手机旗舰店'],3755.75,43,5097.12
华为+p30,['则合手机专营店'],3785.0,42,5087.81
荣耀+v20,['天天优品二手商品专营店'],3479.0,42,1625.0
小米+mix3,['冰之凯盛手机专营店'],3901.83,41,3212.17
华为+nova5pro,['鑫都二手手机专营店'],3381.0,40,1991.2
小米+小米9se,['鑫都二手手机专营店'],3698.0,40,1434.58
apple+iphone7,['莉亚优品二手手机专营店'],3635.0,39,1974.08
华为+mate20pro,['天天优品二手商品专营店'],3654.0,38,3399.07
荣耀+20,['君问手机旗舰店'],3433.5,38,1799.0
华为+nova6,['明日数码旗舰店'],3670.33,37,3733.17
oppo+findx,['天天优品二手商品专营店'],3457.67,37,3278.22
华为+畅享9,['华为平天专卖店'],3414.5,37,974.0
华为+mate30pro,['发动机优品二手手机专营店'],4114.8,36,6096.2
华为+mate30,['发动机优品二手手机专营店'],4048.0,36,4051.38
荣耀+8x,['谷高数码手机专营店'],3747.0,35,1168.93
apple+iphone8,['信谊二手商品专营店'],3336.0,34,2189.34
荣耀+v30,['优爱特手机专营店'],3546.5,34,3499.0
三星+galaxys10+,['世纪金联手机专营店'],3522.0,34,8365.67
vivo+x27,['天天优品二手商品专营店'],3717.0,34,1769.0
荣耀+magic2,['茄子手机旗舰店'],3727.0,34,2340.11
美图+t9,['锐敏二手商品专营店'],3549.67,33,1002.08
小米+mix2s,['愉快二手手机专营店'],3752.0,32,1285.5
小米+小米9,['易销科技手机专营店'],3784.0,31,4099.0
华为+mate20,['世纪金联手机专营店'],3354.5,31,2333.0
荣耀+10,['优锋派二手商品专营店'],3377.5,30,1028.5
apple+iphone11,['天域手机专营店'],3615.0,29,6041.33
华为+mate30pro,['京合旗舰店'],3838.0,29,6731.08
vivo+iqoo,['丰泽优品二手商品专营店'],3439.5,29,1823.0
apple+iphonexsmax,['诚嘉优品二手手机专营店'],3637.0,28,5414.0
华为+nova6,['头号卖家旗舰店'],3903.75,28,4689.5
apple+iphone7,['五星优品二手商品专营店'],3925.67,27,2821.22
apple+iphonex,['海星优品二手手机专营店'],3635.33,26,3649.11
荣耀+20,['闲至优品二手手机旗舰店'],3418.0,26,1836.5
华为+mate30pro,['银河信业手机专营店'],4036.8,24,6659.0
一加+7,['梦马二手商品专营店'],3484.0,24,2591.25
华为+mate30,['欣东手机专营店'],3519.5,24,5287.57
小米+小米9,['京铠玄手机旗舰店'],3800.33,24,4399.0
apple+iphonexr,['易呗海外专营店'],3981.4,24,5372.47
oppo+renoz,['悦粤二手商品专营店'],3516.5,22,1450.0
小米+小米8,['辰帆优品二手手机专营店'],3941.75,20,1300.38
apple+iphone11,['遇见二手商品专营店'],4045.33,20,5799.0
apple+iphone11,['闲至优品二手手机旗舰店'],3897.33,20,5441.22
apple+iphonexr,['丰泽优品二手商品专营店'],3852.0,19,3898.95
apple+iphone11,['南起二手手机专营店'],4035.4,18,5782.6
apple+iphonexr,['毕城优品二手商品专营店'],3605.5,18,3649.7
apple+iphone8plus,['臻云商海外专营店'],3895.33,18,4399.0
华为+畅享10plus,['鑫都二手手机专营店'],3880.0,17,1299.67
华为+mate30pro,['中益德诚手机专营店'],3905.0,17,7121.22
华为+mate20x,['鑫都二手手机专营店'],3629.5,17,2874.75
apple+iphone7,['众盛手机专营店'],3644.5,16,3229.0
apple+iphone11,['黑海数码海外旗舰店'],3843.67,16,7348.5
三星+galaxys10,['诚嘉优品二手手机专营店'],3828.5,16,3566.0
apple+iphone11,['众盛手机专营店'],3756.0,16,5733.5
荣耀+v30,['炜东电商旗舰店'],3840.0,15,3500.66
华为+nova6,['君问手机旗舰店'],3955.0,15,3836.5
apple+iphonexr,['君问手机旗舰店'],3684.0,15,4599.0
apple+iphone11promax,['君问手机旗舰店'],3668.5,15,9551.5
apple+iphonex,['机蛋二手商品专营店'],3698.0,15,3464.5
apple+iphonexr,['马上优品二手商品旗舰店'],3992.0,14,3871.22
三星+galaxys10,['闲至优品二手手机旗舰店'],4116.5,14,4414.0
oppo+r17pro,['丰泽优品二手商品专营店'],3935.5,14,1717.0
apple+iphone11,['诚嘉优品二手手机专营店'],3983.67,13,5571.39
荣耀+20,['鑫都二手手机专营店'],3767.0,12,1730.88
华为+nova6,['聚捷联盛手机旗舰店'],3957.67,12,3765.67
华为+nova6,['优爱特手机专营店'],4110.33,12,3732.33
华为+p30,['诚嘉优品二手手机专营店'],4245.67,12,3818.53
vivo+iqoo,['闪回二手商品专营店'],3966.25,11,2674.0
荣耀+v30,['茄子手机旗舰店'],3878.0,11,4050.66
oppo+a9,['OPPO官方直营旗舰店'],3868.0,11,2049.0
apple+iphone11promax,['京合旗舰店'],3875.33,11,11065.67
华为+nova6,['茄子手机旗舰店'],4178.33,11,3733.17
华为+nova6,['OKSJ手机旗舰店'],3878.0,10,3827.58
黑鲨+,['牧申手机旗舰店'],4014.67,9,7365.67
荣耀+20i,['华为平天专卖店'],4057.25,8,1399.0
华为+nova6,['鹏路网络手机旗舰店'],4292.75,8,3924.0
apple+iphonex,['聿诺二手商品专营店'],4071.0,8,3473.88
三星+galaxys10+,['智达二手手机专营店'],4174.43,8,5620.09
三星+galaxynote10,['智达二手手机专营店'],4145.25,8,6429.0
华为+nova6,['银河信业手机专营店'],4065.0,7,3732.33
华为+mate20pro,['丰泽优品二手商品专营店'],4077.33,7,2886.83
apple+iphone8plus,['天域手机专营店'],3892.5,7,4699.0
华为+mate30,['易讯通通信专营店'],4061.75,6,4699.0
apple+iphone11promax,['掌视界数码旗舰店'],4008.33,5,11171.83
荣耀+9x,['华为平天专卖店'],3978.0,5,2174.0
华为+mate30,['闪回二手商品专营店'],4238.5,2,4349.0
华为+nova6,['沃晟手机专营店'],4372.33,1,3732.33
华为+mate30pro,['诚嘉优品二手手机专营店'],4511.8,1,5921.93
美图+t9,['愉快二手手机专营店'],4180.5,1,1129.0
华为+nova6,['华为平天专卖店'],4181.67,1,3732.33
华为+nova6,['伟德手机专营店'],4262.67,0,3732.33
华为+nova6,['众盛手机专营店'],4602.5,0,3999.0
华为+mate30pro,['天域手机专营店'],4417.5,0,7399.0
apple+iphone11promax,['平田数码专营店'],4369.67,0,10665.67
华为+mate30,['银河信业手机专营店'],4407.5,0,4699.0
apple+iphonexsmax,['爱锋派苹果二手手机旗舰店'],4506.0,0,5517.67
